"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","73","Should NOT update delivery: City is empty","sales-portal-api","Sun Apr 26 21:02:16 UTC 2026","passed","Sun Apr 26 21:02:17 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","35","Should NOT update product: Price contains a negative number (price = -1)","sales-portal-api","Sun Apr 26 21:02:25 UTC 2026","passed","Sun Apr 26 21:02:25 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","11","Should return error when order does not exist - 404 Not Found","sales-portal-api","Sun Apr 26 21:02:15 UTC 2026","passed","Sun Apr 26 21:02:15 UTC 2026","[API] [Orders] Products Receipt - Edge Cases","src/api/tests/orders/markProductAsReceived.spec.ts","",""
"","29","Should NOT get customer by ID with empty token - 401 Not authorized","sales-portal-api","Sun Apr 26 21:02:06 UTC 2026","passed","Sun Apr 26 21:02:06 UTC 2026","[API] [Customers] Get Customer By ID > Negative","src/api/tests/customers/getCustomerById.spec.ts","",""
"","29","Should NOT update customer: City contains numbers","sales-portal-api","Sun Apr 26 21:02:10 UTC 2026","passed","Sun Apr 26 21:02:10 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","131","401 Unauthorized - Delete order with invalid token","sales-portal-api","Sun Apr 26 21:02:23 UTC 2026","passed","Sun Apr 26 21:02:23 UTC 2026","[API] [Orders] Delete order by id > Negative","src/api/tests/orders/deleteOrderById.spec.ts","",""
"","48","401 Unauthorized - Create order with invalid token","sales-portal-api","Sun Apr 26 21:02:13 UTC 2026","passed","Sun Apr 26 21:02:13 UTC 2026","[API] [Orders] Create a new order > Negative","src/api/tests/orders/createOrder.spec.ts","",""
"","28","Should NOT get customer by ID with invalid token - 401 Not authorized","sales-portal-api","Sun Apr 26 21:02:06 UTC 2026","passed","Sun Apr 26 21:02:06 UTC 2026","[API] [Customers] Get Customer By ID > Negative","src/api/tests/customers/getCustomerById.spec.ts","",""
"","10","Should NOT update delivery: For non-existent order check","sales-portal-api","Sun Apr 26 21:02:18 UTC 2026","passed","Sun Apr 26 21:02:18 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","10","Should NOT create product: Amount exceeds upper limit","sales-portal-api","Sun Apr 26 21:02:22 UTC 2026","passed","Sun Apr 26 21:02:22 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
